number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,state
425,0.544243577545195,2025-11-25 06:26:53.363142,2025-11-25 07:18:38.652227,0 days 00:51:45.289085,1.0159707048226663,1.5708349476082673,-1.3174710938842566,0.16517880037257107,0.3413597126214446,0.14179375558041446,1.1661309839359848,0.230898232645888,0.520487811119204,0.9227065175736053,0.43994767135141083,0.13756192138829984,0.5989406406600097,0.1191129830840417,COMPLETE
426,0.7235965746907707,2025-11-25 07:18:38.933004,2025-11-25 08:10:24.229680,0 days 00:51:45.296676,0.9540258252471951,0.49723859696738115,-0.76687206474879,0.06667931902700486,0.5181102790768395,0.1933739310749844,1.0475811973418911,0.029491582858804533,0.4908435306813113,0.8692843939224411,0.5107712622650676,0.23129543212657844,0.5301643684611212,0.19159101293687647,COMPLETE
427,0.7373929590865842,2025-11-25 08:10:24.468997,2025-11-25 09:02:20.779964,0 days 00:51:56.310967,0.5821783774160767,0.39628485846213746,-0.9818231758329785,0.24046778402416535,0.12383326622022796,0.02070502108134453,0.9234492448592588,0.06433719746013059,0.6214423277790206,0.9692808739289016,0.48300142321040784,0.293249355053274,0.6813942862168911,0.08739274751655783,COMPLETE
428,0.7193149381541389,2025-11-25 09:02:20.997928,2025-11-25 09:54:12.703279,0 days 00:51:51.705351,1.1637107191306941,0.04270395442884134,-1.5025662464131395,0.3671028086579944,0.27937260013411425,0.3055836694887873,0.7770246869672406,0.010845205966355093,0.5842217511849105,0.9016264418602695,0.4007520112844798,0.08470155049239297,0.5755703554629787,0.0658474501521831,COMPLETE
429,0.3273073263558516,2025-11-25 09:54:12.950913,2025-11-25 10:46:07.490125,0 days 00:51:54.539212,1.4451158241892583,0.22393000152341294,-1.1214894083415436,-0.06588235377841929,0.39292491042719063,-0.28556773467389984,0.9824576322417786,0.07311908861629755,0.5437431296455284,0.8230277353320653,0.4565869800471659,0.3618473633186532,0.548753105954697,0.9424210763523209,COMPLETE
430,0.48858230256898194,2025-11-25 10:46:07.778642,2025-11-25 11:38:14.273680,0 days 00:52:06.495038,0.8467739814878288,0.6768118248500449,-1.704416943076007,0.12262898106845599,0.6335933417723904,0.09916961294489898,1.0955089259714454,0.13643110796343308,0.5634924025662696,0.5814548697858043,0.4279273050793642,0.0534907054302968,0.48360479708999304,0.1682488186229323,COMPLETE
431,0.4709800190294957,2025-11-25 11:38:14.601756,2025-11-25 12:30:20.867062,0 days 00:52:06.265306,1.0050102843459825,-0.10182024440799921,-1.6054571505026667,0.013454207356234898,0.23478333711635135,-0.11998402611186398,1.3220299457834819,0.49372439655287864,0.5199702057164384,0.7870553983837121,0.35884495865325383,0.19467238670657835,0.27805469236411084,0.20437937138888654,COMPLETE
432,0.43387250237868696,2025-11-25 12:30:21.241201,2025-11-25 13:22:13.253822,0 days 00:51:52.012621,1.7424308359196128,0.14869471041159638,-1.4084580974482894,0.1904689961319663,0.4930967395891858,0.24133262207814404,0.8676883182805054,0.05341248690393456,0.615912535824478,0.758721628276148,0.4936170328253162,0.2604621389688683,0.7288855249810505,0.1461570014516196,COMPLETE
433,0.7321598477640342,2025-11-25 13:22:13.483450,2025-11-25 14:14:35.533998,0 days 00:52:22.050548,0.7493332290082925,0.32830814337622605,0.05181757722067093,-0.1573098112545009,0.3038817497892804,0.13127904522590114,1.0200956952507743,0.09449413342803312,0.5042039292876395,0.942143634583532,0.5862176385310063,0.10314862459614546,0.5084630498740029,0.124246607009244,COMPLETE
434,0.7226450999048525,2025-11-25 14:14:35.846177,2025-11-25 15:06:27.120102,0 days 00:51:51.273925,0.4966314494156343,0.8064716669070388,-1.2225701080377689,-1.5546004376450053,0.05432150542187636,0.40520758041508087,1.221491233378906,0.010207560808924973,0.3805376928359895,0.9809031885727262,0.476171948733302,0.17292263612902145,0.4451462100242547,0.17448117469157048,COMPLETE
435,0.7354900095147479,2025-11-25 15:06:27.402378,2025-11-25 15:58:13.908353,0 days 00:51:46.505975,1.1203975463136209,0.417538519287596,-1.553790942940379,0.0499986421201665,0.42669097004731044,0.010559211778421257,0.9448704520401894,0.04177807837269251,0.640786724117679,0.9138285952155871,0.5518622908628443,0.1266557346757482,0.6674975358536341,0.2213141819075164,COMPLETE
436,0.731208372978116,2025-11-25 15:58:14.314398,2025-11-25 16:50:02.369432,0 days 00:51:48.055034,0.9016913049405332,0.2675129726281623,-1.7463106660259289,0.44165561286734933,0.17823905378894406,0.18029876981356482,1.1216340942909337,0.06740633619837764,0.04469678649210529,0.933853471534389,0.4431704441228589,0.2103316238943992,0.6283648092123826,0.029014010122235298,COMPLETE
437,0.7378686964795433,2025-11-25 16:50:02.689618,2025-11-25 17:41:58.646076,0 days 00:51:55.956458,1.2375394421919523,0.5873567706563573,-1.8718215785820111,0.2677507925999291,0.5680432477569825,0.08772798165068066,0.8455475286588885,0.02748964983730961,0.5841864110121735,0.8750588507427863,0.38852865399254244,0.14979729936691571,0.5223960991264995,0.05061106578849588,COMPLETE
438,0.7231208372978116,2025-11-25 17:41:58.914591,2025-11-25 18:34:42.285644,0 days 00:52:43.371053,0.6556555073799792,0.07836099629150878,-1.34200527145445,0.11117216463753964,0.3458544692092679,0.28641852088370845,0.6637315965840934,0.08300583451017896,0.5404214527032887,0.9552065067205949,0.5221647556774175,0.0779869258278707,0.5533072799122458,0.10801391324757564,COMPLETE
439,0.5784966698382493,2025-11-25 18:34:42.602936,2025-11-25 19:26:47.671240,0 days 00:52:05.068304,-0.6079575934411046,0.21855539421818565,-1.4820179175908859,0.1640611522380565,-0.060298239985444146,-0.055158890166984706,1.0181212776455397,0.051407639254905844,0.4787654573356017,0.8981371687602029,0.4203846368973791,0.18558880528145888,0.7075801902722791,0.15233510538151707,COMPLETE
440,0.7174119885823026,2025-11-25 19:26:47.891044,2025-11-25 20:18:37.725224,0 days 00:51:49.834180,1.0492349271391952,0.003242132096235792,-0.6171886427350184,0.907446754587668,0.11437400836102009,0.523369830040385,1.1567174541263943,0.029521814746308744,0.5613302010803028,0.9245715190764461,0.4629587969733838,0.2372928578585382,0.49132621547760325,0.2003031411726932,COMPLETE
441,0.527117031398668,2025-11-25 20:18:38.022148,2025-11-25 21:10:28.699713,0 days 00:51:50.677565,0.9696172995613469,0.30857851186631013,-1.6624186030050199,0.3258592528705402,0.2239752526384425,0.025724843506638454,0.9277156089208449,0.10888391241146705,0.5982966672073575,0.6817154880817436,0.4061586543102819,0.10987883052373815,0.46299867626346797,0.2578945045860856,COMPLETE
442,0.7402473834443387,2025-11-25 21:10:28.946624,2025-11-25 22:02:14.544160,0 days 00:51:45.597536,0.8185538959700277,0.16038736112236784,-1.5629356943432253,-0.0297591229353351,0.42801606343963233,0.1532021817656496,0.7900210145058909,0.059719743127767955,0.4305460060409423,0.970036122380831,0.507285042233473,0.2632842467802643,0.5856641034343214,0.18544619147248442,COMPLETE
443,0.4638439581351094,2025-11-25 22:02:14.867731,2025-11-25 22:54:01.996752,0 days 00:51:47.129021,1.107206310713574,0.47541190774487374,-1.069714288057079,0.05947951292635181,0.3418566304013984,0.2391215966807831,-1.9160516264188265,0.0831486527462724,0.522553547219422,0.8882299595469451,0.43767673401386037,0.1411331901408101,0.07837854782310774,0.13198887134269685,COMPLETE
444,0.7411988582302569,2025-11-25 22:54:02.261102,2025-11-25 23:45:47.695140,0 days 00:51:45.434038,0.2312925291156231,-0.15398880517739794,-1.4461640739809036,0.22071106664684384,0.25636458780366084,0.0890021849909003,1.0741435207094654,0.0521418303617222,0.4020707318861114,0.8458653440174746,0.4819912460812676,0.31037967985151393,0.5345819599793624,0.08485837373883283,COMPLETE
445,0.735965746907707,2025-11-25 23:45:47.967069,2025-11-26 00:37:36.276651,0 days 00:51:48.309582,0.8970917247324943,0.3856400992896935,-1.260747685944758,0.13272786416908414,0.4982065069543377,0.35310090172295694,1.2421374733365185,0.028829717003129487,0.5737644189247315,0.9479252695513095,0.37675470141692413,0.04135011246499258,0.5041160532252775,0.15427162744525758,COMPLETE
446,0.7145575642245481,2025-11-26 00:37:36.507469,2025-11-26 01:29:28.407476,0 days 00:51:51.900007,1.3699167475321898,0.10425519568247926,1.6393777531060651,-0.10854654355944968,0.12312828652047515,-0.10276645745730631,0.9748808003629175,0.041510394298449715,0.5470638343575035,0.986336126093228,0.4644593250664574,0.1636064345501525,0.6131928464578339,0.170406082622243,COMPLETE
447,0.7388201712654615,2025-11-26 01:29:28.662807,2025-11-26 02:21:13.754611,0 days 00:51:45.091804,0.701984577371576,0.552169996611925,-1.778752346574168,0.3027312890131012,0.5963623258873576,0.014638966264428219,0.8693507882891823,0.07285815643466795,0.6114740143694707,0.9210069854634209,0.4176071074278393,0.1244319504074523,0.5586548954535671,0.23521837700852993,COMPLETE
448,0.510941960038059,2025-11-26 02:21:13.993044,2025-11-26 03:13:08.030056,0 days 00:51:54.037012,1.0263368096796097,0.2299843362173547,-1.365741755602847,0.18371264829020312,0.32403158504804397,0.16043984847266718,1.080085016391099,0.09254916217497036,0.4930897451214404,0.7364484470337394,0.4461703963529943,0.22188022378731154,0.6537196223618572,0.1063681650106261,COMPLETE
449,0.7017126546146527,2025-11-26 03:13:08.313837,2025-11-26 04:05:02.471861,0 days 00:51:54.158024,1.1988171148381097,-0.018148606741434536,-1.6598564231596071,0.01411955606128034,0.4237065549264547,0.2764601923160165,1.470727576588049,0.025645651787429315,0.4597630174283506,0.9374194995064433,0.5411501910128874,0.10343367154638763,0.4783033045066437,0.8670608182996402,COMPLETE
450,0.7293054234062797,2025-11-26 04:05:02.737832,2025-11-26 04:56:45.404810,0 days 00:51:42.666978,0.552185399439459,0.8504518243459295,-1.518493588868141,0.09071347722438144,0.19187892256624342,0.08645222522771367,1.173945726158674,0.06269722786639717,0.5331874965642315,0.8688590383476669,0.39498562370533663,0.06870546739268459,0.5161437515072442,0.1364829619638958,COMPLETE
451,0.7369172216936252,2025-11-26 04:56:45.648646,2025-11-26 05:48:28.116526,0 days 00:51:42.467880,0.7781522130855321,1.0461502182010143,-1.6269702917796098,0.23892189992681429,-0.002921550433889239,0.19231347401404383,0.9360724115305871,0.04365700337868473,0.5684109179449699,0.9070862480062666,0.3609592048789983,0.19790192111002866,0.5415514015453781,0.06647028912860055,COMPLETE
452,0.4357754519505233,2025-11-26 05:48:28.394078,2025-11-26 06:40:26.358457,0 days 00:51:57.964379,0.9496405597973225,0.3185386549317288,-1.4278533000203186,0.3722353598762501,0.2822272473143234,-0.20235000230206035,0.739384015831518,0.11740273644381347,0.6511743655370231,0.9509604795790004,0.49970291192474975,0.283631578530329,0.6758434340642873,0.191098552738778,COMPLETE
453,0.5789724072312084,2025-11-26 06:40:26.635837,2025-11-26 07:32:30.157597,0 days 00:52:03.521760,0.3840286297756731,0.09552880522401125,-1.1410633790425273,-0.03803581120390612,0.39064447326135593,-0.030316223232649736,1.0140900583743357,0.5552360601101154,0.5938261678353212,0.9658107187594547,0.43037452171869656,0.2497455489975779,0.40028125466224074,0.2119084184893385,COMPLETE
454,0.735965746907707,2025-11-26 07:32:30.511660,2025-11-26 08:24:15.443459,0 days 00:51:44.931799,1.9721938167935522,0.6925904757356312,-1.3185704423308329,0.14241143317508784,0.053078942424965025,0.08882002436035319,1.1267003337954844,0.012364090371398588,0.5514612466539605,0.8900535454786785,0.47596901529597635,0.15662166019771565,0.6936319777818968,0.16402318657931378,COMPLETE
455,0.7259752616555661,2025-11-26 08:24:15.665314,2025-11-26 09:15:55.594738,0 days 00:51:39.929424,1.09702731618734,0.17824499508783267,-1.7801377414288009,0.07019647656612474,0.5081561846177974,0.4009645473516038,0.8346908496353509,0.07478548138663443,0.5100200001953047,0.9231565363891595,0.4558559446783572,0.13375342778792054,0.588910387504197,0.11535764959234608,COMPLETE
456,0.725499524262607,2025-11-26 09:15:55.848476,2025-11-26 10:07:36.391731,0 days 00:51:40.543255,0.8685636502841686,0.410192508429898,-1.2217350088281063,0.23750250355615662,0.6973929434409876,0.2120281453478562,1.0666519788331554,0.04508336786537192,0.6278947393987026,0.9124397962722337,0.40854061082216403,0.1805266951984272,0.5269001342183097,0.14361252440992353,COMPLETE
457,0.39533777354900096,2025-11-26 10:07:36.666981,2025-11-26 10:59:21.996287,0 days 00:51:45.329306,1.264524275761414,0.3041407513687834,-1.5750402305707458,-0.2045853825826886,0.21695941473002794,0.303292481751917,0.9282563578000446,0.4077953123996295,0.5817392296784649,0.985798110832384,0.5306901568912931,0.09185552544678588,0.49242538892583365,0.37151002264935,COMPLETE
458,0.49143672692673646,2025-11-26 10:59:22.256132,2025-11-26 11:51:04.851132,0 days 00:51:42.595000,1.0224785277463047,0.050325430023708984,-0.9246694101294535,0.31283299768794026,0.3336523354650815,0.017203109023641736,1.3217424793991452,0.1009266617416242,0.5264099005906223,0.9352485628083896,0.5662337647912175,0.22772345765345262,0.6374230570742907,0.1834381274989165,COMPLETE
459,0.7216936251189343,2025-11-26 11:51:05.054391,2025-11-26 12:43:19.787287,0 days 00:52:14.732896,1.1450501269870927,-0.06091145145862348,-1.4712482151868187,0.4658005886112121,0.1301322407316161,0.147541843758709,1.2000712173654673,0.0595348043083014,0.555249113702292,0.6279665300753529,0.37761037261230734,0.11805314132986759,0.15101727256001474,0.09561635562423831,COMPLETE
460,0.7040913415794482,2025-11-26 12:43:19.993463,2025-11-26 13:35:56.025964,0 days 00:52:36.032501,0.596058176478185,0.23967725714894433,-1.6741861712127248,0.15647637272533038,0.45607047124451544,-0.053549388022318525,1.0200926323660093,0.026797465700324236,0.48963005097934,0.9612753773128819,0.5166056604066658,0.14729223244150438,0.5582946412919754,0.2848184200624754,COMPLETE
461,0.7216936251189343,2025-11-26 13:35:56.273435,2025-11-26 14:30:45.798230,0 days 00:54:49.524795,0.491920488423343,0.49157555106969175,-1.9095657688481789,0.01321817757456241,0.28189210671530607,0.06590236922760323,0.8913628889516626,0.08215794267159594,0.5733075993658998,0.8703499725164111,0.4324223641627855,0.01146241801851857,0.5095105924723821,0.4779119652742204,COMPLETE
462,0.5095147478591817,2025-11-26 14:30:46.062572,2025-11-26 15:24:28.557112,0 days 00:53:42.494540,0.9315159354941929,0.1613532652438353,-1.3894282893857486,-0.08047172400408684,0.3883912850297963,0.24740196047703697,0.7885961880984158,0.722039488945081,0.5354441052377376,0.8079043746783364,0.47987082860066244,0.2613407192723694,0.46342762670239623,0.04457090748793136,COMPLETE
463,0.736441484300666,2025-11-26 15:24:28.798789,2025-11-26 16:18:02.544349,0 days 00:53:33.745560,0.7925565902814118,0.35637152774762443,-1.5542811316806406,0.20885283396967064,0.16868697645029665,0.14341794377874448,0.9828795392360916,0.010557587194707313,0.8799367246713976,0.8904197858326572,0.456288433864608,0.1750268204046991,0.7380653939118859,0.16308241990593939,COMPLETE
464,0.7231208372978116,2025-11-26 16:18:02.811437,2025-11-26 17:11:37.494596,0 days 00:53:34.683159,1.078429800630253,0.2663419592281243,-1.181477516824722,0.08617091166132707,0.568429640558172,0.3372043101133393,1.1137407201266845,0.04441111829453376,0.603325867630838,0.9425246017963856,0.39870695215408625,0.20820188035905748,0.5724662909564329,0.14014419004240428,COMPLETE
465,0.7121788772597526,2025-11-26 17:11:37.769272,2025-11-26 18:05:19.137734,0 days 00:53:41.368462,0.6999570891485252,0.7383288458783879,-0.0744372177810539,0.2792335710871122,-0.17255823094250972,-0.10372851800271245,1.2428721915357281,0.06551585994257811,0.44615334512079946,0.9982056747250153,0.42040934665040464,0.13152759908335582,0.6057742377074157,0.025530115161833705,COMPLETE
466,0.428639391056137,2025-11-26 18:05:19.403907,2025-11-26 18:59:00.537997,0 days 00:53:41.134090,0.8885073957110525,0.9038414217728076,-1.7351362959051486,0.1350866704852909,-0.3696374814409905,0.2086471121795172,1.0485268772807592,0.3258187059771219,0.3399101707367009,0.9040075550644548,0.34383304641155094,0.07274847379362122,0.5394357974362676,0.7055106122070435,COMPLETE
467,0.6555661274976213,2025-11-26 18:59:00.804589,2025-11-26 19:52:37.834246,0 days 00:53:37.029657,1.6253463962623242,0.13069123712442116,-1.2732330574736812,1.0723409490420264,0.2364470913107746,0.029218937790327915,0.8691092249436203,0.04107084576309612,0.47290124483827883,0.8430094862110156,0.4443172919576398,0.10738954374624426,0.71866626763191,0.2016619038867048,COMPLETE
468,0.5199809705042816,2025-11-26 19:52:38.102899,2025-11-26 20:46:18.199259,0 days 00:53:40.096360,0.9818118198428363,0.4212073512562196,-1.0369709366286086,-0.0060626178205056835,0.34659268260357545,0.1100592003279035,0.7035378380452075,0.10221002287257142,0.5863254684639407,0.9733889461903159,0.47834885328241666,0.24913928047927614,0.6595554421562817,0.07497481569068132,COMPLETE
469,0.7388201712654615,2025-11-26 20:46:18.476025,2025-11-26 21:38:57.012773,0 days 00:52:38.536748,1.1635040483129058,0.00894779587575048,-1.6152632418784172,0.20995079579812373,0.47359590451472877,0.18564663349525853,0.9584542856322197,0.02627185558806348,0.5555774506576485,0.9188415868055303,0.5004456767477989,0.16022885542330423,0.48720534944205773,0.23104944705884212,COMPLETE
470,0.450523311132255,2025-11-26 21:38:57.238326,2025-11-26 22:30:57.842765,0 days 00:52:00.604439,1.3131138987913062,0.5838788300495769,-1.491042054959309,0.06971647691176253,-0.05836585939431926,0.4297495153048728,1.1692698279288611,0.13797566802716524,0.5087890116469821,0.9525908720389871,0.38710827331585357,0.29644794624818954,0.5215414030444004,0.1785556813344518,COMPLETE
